GeneID,unknown
ENSG00000142789,0
ENSG00000142794,774
ENSG00000142798,200
ENSG00000142856,921
ENSG00000142864,31619
ENSG00000142867,6425
ENSG00000142871,1
ENSG00000142875,6512
ENSG00000142892,3124
ENSG00000142910,3
ENSG00000142920,139
ENSG00000142937,110143
ENSG00000142945,614
ENSG00000142949,287
ENSG00000142959,118
ENSG00000142961,7989
ENSG00000142973,3
ENSG00000143001,1
ENSG00000143006,4
ENSG00000143013,6286
ENSG00000143028,3
ENSG00000143032,0
ENSG00000143033,3771
ENSG00000143036,51
ENSG00000143061,24
ENSG00000143067,660
ENSG00000143079,400
ENSG00000143093,6262
ENSG00000143105,4
ENSG00000143106,10270
ENSG00000143107,10
ENSG00000143110,30679
ENSG00000143119,162152
ENSG00000143125,2
ENSG00000143126,298
ENSG00000143127,245
ENSG00000143147,30
ENSG00000143149,8904
ENSG00000143153,219
ENSG00000143155,5036
ENSG00000143156,428
ENSG00000143157,6803
ENSG00000143158,8498
ENSG00000143162,37285
ENSG00000143164,10682
ENSG00000143167,527
ENSG00000143171,0
ENSG00000143178,949
ENSG00000143179,1168
ENSG00000143183,7133
ENSG00000143184,129
ENSG00000143185,257
ENSG00000143190,3059
ENSG00000143194,3
ENSG00000143195,22
ENSG00000143196,0
ENSG00000143198,5195
ENSG00000143199,45
ENSG00000143207,19378
ENSG00000143217,12
ENSG00000143222,9156
ENSG00000143224,3651
ENSG00000143226,273585
ENSG00000143228,222
ENSG00000143248,37
ENSG00000143252,17961
ENSG00000143256,2515
ENSG00000143257,82
ENSG00000143258,4798
ENSG00000143278,0
ENSG00000143294,10769
ENSG00000143297,2315
ENSG00000143303,3575
ENSG00000143314,2740
ENSG00000143315,1046
ENSG00000143318,53
ENSG00000143319,8850
ENSG00000143320,494
ENSG00000143321,97343
ENSG00000143322,2199
ENSG00000143324,3542
ENSG00000143333,290
ENSG00000143337,22383
ENSG00000143340,0
ENSG00000143341,16
ENSG00000143344,1162
ENSG00000143353,2166
ENSG00000143355,0
ENSG00000143363,5124
ENSG00000143365,486
ENSG00000143367,973
ENSG00000143368,11788
ENSG00000143369,145
ENSG00000143373,14336
ENSG00000143374,2423
ENSG00000143375,29
ENSG00000143376,24799
ENSG00000143379,8512
ENSG00000143382,10437
ENSG00000143384,307685
ENSG00000143387,2220
ENSG00000143390,6622
ENSG00000143393,17137
ENSG00000143398,5040
ENSG00000143401,6932
ENSG00000143409,33664
ENSG00000143412,916
ENSG00000143416,110279
ENSG00000143418,31731
ENSG00000143420,33574
ENSG00000143434,909
ENSG00000143436,3469
ENSG00000143437,11206
ENSG00000143442,8422
ENSG00000143443,1971
ENSG00000143450,274
ENSG00000143452,712
ENSG00000143457,3688
ENSG00000143458,4253
ENSG00000143469,0
ENSG00000143473,0
ENSG00000143476,371
ENSG00000143479,535
ENSG00000143486,5407
ENSG00000143493,1369
ENSG00000143494,12
ENSG00000143498,345
ENSG00000143499,2182
ENSG00000143502,311
ENSG00000143507,900
ENSG00000143512,24
ENSG00000143514,4633
ENSG00000143515,8061
ENSG00000143520,4
ENSG00000143536,0
ENSG00000143537,16933
ENSG00000143543,41247
ENSG00000143545,2624
ENSG00000143546,553753
ENSG00000143549,145218
ENSG00000143552,36
ENSG00000143553,4229
ENSG00000143554,7296
ENSG00000143556,4
ENSG00000143569,13538
ENSG00000143570,16466
ENSG00000143575,8000
ENSG00000143578,636
ENSG00000143590,178
ENSG00000143595,1009
ENSG00000143603,144
ENSG00000143612,23745
ENSG00000143614,14346
ENSG00000143621,11107
ENSG00000143622,14971
ENSG00000143624,13631
ENSG00000143627,8
ENSG00000143630,116
ENSG00000143631,0
ENSG00000143632,8
ENSG00000143633,2074
ENSG00000143641,14904
ENSG00000143643,5634
ENSG00000143653,2699
ENSG00000143669,39098
ENSG00000143674,285
ENSG00000143702,6817
ENSG00000143727,12514
ENSG00000143740,2298
ENSG00000143742,12912
ENSG00000143748,1994
ENSG00000143751,4060
ENSG00000143753,13980
ENSG00000143756,4613
ENSG00000143761,107555
ENSG00000143768,8
ENSG00000143771,8746
ENSG00000143772,16869
ENSG00000143774,224006
ENSG00000143776,317
ENSG00000143786,364
ENSG00000143793,2360
ENSG00000143797,16195
ENSG00000143799,11697
ENSG00000143801,656
ENSG00000143811,5479
ENSG00000143815,61231
ENSG00000143816,25
ENSG00000143819,1008
ENSG00000143839,0
ENSG00000143842,553
ENSG00000143845,75
ENSG00000143847,186
ENSG00000143850,101
ENSG00000143851,11185
ENSG00000143858,60
ENSG00000143862,21520
ENSG00000143867,0
ENSG00000143869,161
ENSG00000143870,17025
ENSG00000143878,35976
ENSG00000143882,399
ENSG00000143889,5022
ENSG00000143891,3023
ENSG00000143919,515
ENSG00000143921,3
ENSG00000143924,10373
ENSG00000143933,77172
ENSG00000143942,385
ENSG00000143947,63891
ENSG00000143951,369
ENSG00000143952,3503
ENSG00000143954,4
ENSG00000143970,6615
ENSG00000143971,553
ENSG00000143977,2174
ENSG00000143994,101
ENSG00000143995,396
ENSG00000144010,0
ENSG00000144015,0
ENSG00000144021,11617
ENSG00000144026,1207
ENSG00000144028,20442
ENSG00000144029,6645
ENSG00000144031,17
ENSG00000144034,1010
ENSG00000144035,1
ENSG00000144036,697
ENSG00000144040,8090
ENSG00000144043,8433
ENSG00000144045,15
ENSG00000144048,3213
ENSG00000144057,3
ENSG00000144061,32
ENSG00000144063,0
ENSG00000144115,200
ENSG00000144118,56113
ENSG00000144119,0
ENSG00000144120,258
ENSG00000144130,289
ENSG00000144134,1235
ENSG00000144136,10844
ENSG00000144152,235
ENSG00000144161,917
ENSG00000144182,380
ENSG00000144191,4
ENSG00000144199,365
ENSG00000144214,265
ENSG00000144218,1248
ENSG00000144224,17912
ENSG00000144227,4
ENSG00000144228,12572
ENSG00000144229,0
ENSG00000144230,52
ENSG00000144231,3555
ENSG00000144233,3540
ENSG00000144278,0
ENSG00000144283,3046
ENSG00000144285,0
ENSG00000144290,164
ENSG00000144306,1705
ENSG00000144320,4281
ENSG00000144331,1
ENSG00000144339,0
ENSG00000144354,669
ENSG00000144355,2
ENSG00000144357,4360
ENSG00000144362,44
ENSG00000144366,1
ENSG00000144369,61
ENSG00000144381,12987
ENSG00000144395,28
ENSG00000144401,1421
ENSG00000144406,3
ENSG00000144407,81
ENSG00000144410,2
ENSG00000144426,218
ENSG00000144445,2094
ENSG00000144451,76
ENSG00000144452,0
ENSG00000144455,7479
ENSG00000144460,3
ENSG00000144468,2669
ENSG00000144476,361
ENSG00000144481,3
ENSG00000144485,2045
ENSG00000144488,48
ENSG00000144504,3575
ENSG00000144524,3337
ENSG00000144535,1676
ENSG00000144550,47
ENSG00000144554,2069
ENSG00000144559,872
ENSG00000144560,3886
ENSG00000144566,10446
ENSG00000144567,46432
ENSG00000144579,69155
ENSG00000144580,6238
ENSG00000144583,1
ENSG00000144589,6763
ENSG00000144591,4864
ENSG00000144596,73
ENSG00000144597,5691
ENSG00000144619,0
ENSG00000144635,11047
ENSG00000144642,22
ENSG00000144644,0
ENSG00000144645,794
ENSG00000144647,1706
ENSG00000144648,30
ENSG00000144649,7
ENSG00000144655,11844
ENSG00000144659,6605
ENSG00000144668,515
ENSG00000144671,99
ENSG00000144674,3962
ENSG00000144677,1874
ENSG00000144681,23
ENSG00000144711,58378
ENSG00000144712,83
ENSG00000144713,78209
ENSG00000144724,28
ENSG00000144730,4
ENSG00000144736,1215
ENSG00000144741,1178
ENSG00000144744,12739
ENSG00000144746,39830
ENSG00000144747,8348
ENSG00000144749,1674
ENSG00000144771,0
ENSG00000144791,7314
ENSG00000144792,99
ENSG00000144802,15933
ENSG00000144810,0
ENSG00000144815,8848
ENSG00000144820,0
ENSG00000144821,10
ENSG00000144824,264
ENSG00000144827,2927
ENSG00000144834,0
ENSG00000144837,5
ENSG00000144840,2176
ENSG00000144843,2902
ENSG00000144847,12
ENSG00000144848,22569
ENSG00000144852,24
ENSG00000144857,9
ENSG00000144867,3690
ENSG00000144868,5
ENSG00000144891,0
ENSG00000144893,150
ENSG00000144895,8150
ENSG00000144908,0
ENSG00000144909,12859
ENSG00000144935,159
ENSG00000144959,1335
ENSG00000144962,0
ENSG00000145002,9
ENSG00000145012,8422
ENSG00000145014,283
ENSG00000145016,7602
ENSG00000145020,52
ENSG00000145022,7501
ENSG00000145029,0
ENSG00000145040,1
ENSG00000145041,3051
ENSG00000145050,4879
ENSG00000145087,0
ENSG00000145088,637
ENSG00000145103,46
ENSG00000145107,47
ENSG00000145113,4
ENSG00000145147,1
ENSG00000145191,5056
ENSG00000145192,0
ENSG00000145194,504
ENSG00000145198,5
ENSG00000145214,7463
ENSG00000145216,3320
ENSG00000145217,250
ENSG00000145220,3751
ENSG00000145241,2496
ENSG00000145242,0
ENSG00000145244,58
ENSG00000145246,2556
ENSG00000145247,1081
ENSG00000145248,7
ENSG00000145283,3
ENSG00000145284,282
ENSG00000145287,31367
ENSG00000145293,1986
ENSG00000145309,4
ENSG00000145321,4
ENSG00000145331,512
ENSG00000145332,5732
ENSG00000145335,124959
ENSG00000145337,4221
ENSG00000145348,1510
ENSG00000145349,2262
ENSG00000145354,10224
ENSG00000145358,19
ENSG00000145362,5
ENSG00000145365,4754
ENSG00000145375,379
ENSG00000145384,11
ENSG00000145386,1373
ENSG00000145388,2738
ENSG00000145390,828
ENSG00000145391,4349
ENSG00000145414,626
ENSG00000145416,12067
ENSG00000145423,658
ENSG00000145425,79643
ENSG00000145428,812
ENSG00000145431,738
ENSG00000145439,2566
ENSG00000145451,2
ENSG00000145476,1491
ENSG00000145491,4834
ENSG00000145494,6179
ENSG00000145495,26943
ENSG00000145506,1
ENSG00000145526,0
ENSG00000145536,0
ENSG00000145545,2812
ENSG00000145555,969
ENSG00000145569,10065
ENSG00000145592,74364
ENSG00000145604,1616
ENSG00000145623,37
ENSG00000145626,0
ENSG00000145632,169
ENSG00000145642,4
ENSG00000145649,5586
ENSG00000145675,9075
ENSG00000145681,4
ENSG00000145685,4238
ENSG00000145687,3028
ENSG00000145692,0
ENSG00000145700,27
ENSG00000145703,14728
ENSG00000145708,65
ENSG00000145715,4342
ENSG00000145721,1
ENSG00000145723,880
ENSG00000145725,7312
ENSG00000145730,7641
ENSG00000145734,2344
ENSG00000145736,1960
ENSG00000145740,4612
ENSG00000145741,70425
ENSG00000145743,2414
ENSG00000145757,28
ENSG00000145777,7
ENSG00000145779,16367
ENSG00000145780,6397
ENSG00000145781,1843
ENSG00000145782,7991
ENSG00000145794,0
ENSG00000145808,0
ENSG00000145817,5624
ENSG00000145819,37102
ENSG00000145824,1
ENSG00000145826,0
ENSG00000145832,0
ENSG00000145833,8850
ENSG00000145839,0
ENSG00000145850,93
ENSG00000145860,21836
ENSG00000145861,0
ENSG00000145863,4
ENSG00000145864,2
ENSG00000145868,13405
ENSG00000145879,4
ENSG00000145882,2889
ENSG00000145888,0
ENSG00000145901,92080
ENSG00000145907,13441
ENSG00000145908,150
ENSG00000145911,401
ENSG00000145912,5711
ENSG00000145916,4815
ENSG00000145919,1156
ENSG00000145920,14
ENSG00000145934,0
ENSG00000145936,657
ENSG00000145945,1119
ENSG00000145949,163
ENSG00000145975,0
ENSG00000145979,1554
ENSG00000145982,1293
ENSG00000145990,2234
ENSG00000145996,1309
ENSG00000146005,14
ENSG00000146006,6
ENSG00000146007,31089
ENSG00000146013,2
ENSG00000146021,392
ENSG00000146038,2
ENSG00000146039,0
ENSG00000146047,4
ENSG00000146049,0
ENSG00000146054,2042
ENSG00000146063,9070
ENSG00000146066,11927
ENSG00000146067,17238
ENSG00000146070,804
ENSG00000146072,130
ENSG00000146083,37721
ENSG00000146085,2399
ENSG00000146090,1
ENSG00000146094,95777
ENSG00000146109,6837
ENSG00000146112,120018
ENSG00000146122,5534
ENSG00000146143,1074
ENSG00000146147,0
ENSG00000146151,0
ENSG00000146166,38
ENSG00000146192,18507
ENSG00000146197,16
ENSG00000146205,20
ENSG00000146215,389
ENSG00000146216,1
ENSG00000146221,13
ENSG00000146223,10336
ENSG00000146232,4779
ENSG00000146233,0
ENSG00000146242,44
ENSG00000146243,173
ENSG00000146247,9871
ENSG00000146250,16
ENSG00000146263,835
ENSG00000146267,0
ENSG00000146276,0
ENSG00000146278,59315
ENSG00000146281,1610
ENSG00000146282,2647
ENSG00000146285,3418
ENSG00000146350,193
ENSG00000146352,0
ENSG00000146360,0
ENSG00000146373,1021
ENSG00000146374,0
ENSG00000146376,3267
ENSG00000146378,4
ENSG00000146383,2
ENSG00000146385,1
ENSG00000146386,7368
ENSG00000146399,9
ENSG00000146409,2452
ENSG00000146410,263
ENSG00000146411,17
ENSG00000146414,1155
ENSG00000146416,3286
ENSG00000146425,13360
ENSG00000146426,1750
ENSG00000146433,3762
ENSG00000146453,41
ENSG00000146457,20985
ENSG00000146463,3143
ENSG00000146469,3
ENSG00000146476,4257
ENSG00000146477,3
ENSG00000146530,29
ENSG00000146535,10618
ENSG00000146540,6459
ENSG00000146555,40
ENSG00000146574,1693
ENSG00000146576,8482
ENSG00000146587,1449
ENSG00000146592,55089
ENSG00000146618,4
ENSG00000146648,0
ENSG00000146670,831
ENSG00000146674,517
ENSG00000146676,12879
ENSG00000146678,4
ENSG00000146700,90
ENSG00000146701,15568
ENSG00000146707,974
ENSG00000146729,4992
ENSG00000146731,11045
ENSG00000146733,655
ENSG00000146755,7
ENSG00000146757,874
ENSG00000146776,2152
ENSG00000146802,3207
ENSG00000146809,0
ENSG00000146826,19401
ENSG00000146828,98548
ENSG00000146830,22706
ENSG00000146833,5417
ENSG00000146834,12295
ENSG00000146839,1
ENSG00000146842,1493
ENSG00000146856,135
ENSG00000146857,0
ENSG00000146858,60
ENSG00000146859,25500
ENSG00000146872,6338
ENSG00000146904,7716
ENSG00000146909,2268
ENSG00000146910,0
ENSG00000146918,1209
ENSG00000146926,0
ENSG00000146938,1
ENSG00000146950,160
ENSG00000146955,425
ENSG00000146963,3805
ENSG00000146966,28
ENSG00000147003,12
ENSG00000147010,37234
ENSG00000147027,0
ENSG00000147036,200
ENSG00000147041,2
ENSG00000147044,1135
ENSG00000147050,7047
ENSG00000147059,0
ENSG00000147065,214539
ENSG00000147081,4
ENSG00000147082,19
ENSG00000147099,1046
ENSG00000147100,9
ENSG00000147113,2
ENSG00000147117,40
ENSG00000147118,2064
ENSG00000147119,3674
ENSG00000147121,1121
ENSG00000147123,9972
ENSG00000147124,1319
ENSG00000147127,3
ENSG00000147130,1813
ENSG00000147133,4842
ENSG00000147138,214
ENSG00000147140,31617
ENSG00000147144,809
ENSG00000147145,4
ENSG00000147155,2741
ENSG00000147160,0
ENSG00000147162,49563
ENSG00000147164,6319
ENSG00000147166,59
ENSG00000147168,77920
ENSG00000147174,747
ENSG00000147180,169
ENSG00000147183,0
ENSG00000147202,3039
ENSG00000147206,167
ENSG00000147223,0
ENSG00000147224,3732
ENSG00000147231,228
ENSG00000147234,213
ENSG00000147246,0
ENSG00000147251,22706
ENSG00000147255,0
ENSG00000147256,4
ENSG00000147257,12
ENSG00000147262,0
ENSG00000147274,21675
ENSG00000147316,1857
ENSG00000147324,3853
ENSG00000147364,1838
ENSG00000147378,0
ENSG00000147381,4
ENSG00000147383,1406
ENSG00000147394,9303
ENSG00000147400,3855
ENSG00000147403,233326
ENSG00000147408,8262
ENSG00000147416,117692
ENSG00000147419,1641
ENSG00000147421,2771
ENSG00000147432,0
ENSG00000147434,4
ENSG00000147437,296
ENSG00000147439,10884
ENSG00000147443,33629
ENSG00000147454,700063
ENSG00000147457,12105
ENSG00000147459,39023
ENSG00000147465,7
ENSG00000147471,8658
ENSG00000147475,4922
ENSG00000147481,0
ENSG00000147485,34
ENSG00000147488,5
ENSG00000147509,0
ENSG00000147526,20692
ENSG00000147533,15288
ENSG00000147535,2951
ENSG00000147536,636
ENSG00000147548,15960
ENSG00000147570,55
ENSG00000147571,0
ENSG00000147573,8
ENSG00000147576,652
ENSG00000147586,280
ENSG00000147588,0
ENSG00000147592,887
ENSG00000147596,1
ENSG00000147601,2857
ENSG00000147604,68470
ENSG00000147606,7
ENSG00000147613,0
ENSG00000147614,0
ENSG00000147642,42
ENSG00000147647,5
ENSG00000147649,15877
ENSG00000147650,247
ENSG00000147654,1271
ENSG00000147655,3
ENSG00000147669,1291
ENSG00000147676,3
ENSG00000147677,28701
ENSG00000147679,2361
ENSG00000147684,13597
ENSG00000147687,1413
ENSG00000147689,8696
ENSG00000147697,23
ENSG00000147724,0
ENSG00000147789,2668
ENSG00000147799,34
ENSG00000147804,815
ENSG00000147813,15074
ENSG00000147852,450
ENSG00000147853,2612
ENSG00000147854,5786
ENSG00000147862,16
ENSG00000147869,4
ENSG00000147872,7858
ENSG00000147873,0
ENSG00000147874,1998
ENSG00000147883,1114
ENSG00000147885,0
ENSG00000147889,460
ENSG00000147894,18355
ENSG00000147896,0
ENSG00000147905,2609
ENSG00000147912,413
ENSG00000147955,3465
ENSG00000147996,1847
ENSG00000148019,2400
ENSG00000148053,4
ENSG00000148057,1580
ENSG00000148082,7
ENSG00000148090,2159
ENSG00000148110,27099
ENSG00000148120,509
ENSG00000148123,4
ENSG00000148136,4
ENSG00000148143,16
ENSG00000148153,3983
ENSG00000148154,13895
ENSG00000148156,0
ENSG00000148158,5648
ENSG00000148175,65997
ENSG00000148180,45623
ENSG00000148187,1803
ENSG00000148200,2124
ENSG00000148204,127
ENSG00000148215,0
ENSG00000148218,10001
ENSG00000148219,151
ENSG00000148225,74
ENSG00000148229,6209
ENSG00000148248,27809
ENSG00000148288,8300
ENSG00000148290,9909
ENSG00000148291,1785
ENSG00000148296,5199
ENSG00000148297,9529
ENSG00000148300,3455
ENSG00000148303,183627
ENSG00000148308,8177
ENSG00000148331,7224
ENSG00000148334,4498
ENSG00000148335,2877
ENSG00000148337,21920
ENSG00000148339,2484
ENSG00000148341,16528
ENSG00000148343,7083
ENSG00000148344,458
ENSG00000148346,56107
ENSG00000148356,6568
ENSG00000148357,0
ENSG00000148358,12989
ENSG00000148362,5456
ENSG00000148377,12
ENSG00000148384,1347
ENSG00000148386,0
ENSG00000148396,14891
ENSG00000148399,2230
ENSG00000148400,41974
ENSG00000148408,2
ENSG00000148411,20621
ENSG00000148426,283
ENSG00000148429,2290
ENSG00000148444,1150
ENSG00000148450,5806
ENSG00000148459,863
ENSG00000148468,338
ENSG00000148481,1833
ENSG00000148482,0
ENSG00000148483,111
ENSG00000148484,15206
ENSG00000148488,82
ENSG00000148498,184
ENSG00000148513,0
ENSG00000148516,2681
ENSG00000148541,0
ENSG00000148572,22358
ENSG00000148584,0
ENSG00000148600,207
ENSG00000148602,4
ENSG00000148604,0
ENSG00000148606,2370
ENSG00000148634,9415
ENSG00000148655,962
ENSG00000148660,26367
ENSG00000148671,8
ENSG00000148672,16174
ENSG00000148677,0
ENSG00000148680,32
ENSG00000148688,1915
ENSG00000148690,1459
ENSG00000148700,32804
ENSG00000148702,0
ENSG00000148704,0
ENSG00000148719,17498
ENSG00000148730,46835
ENSG00000148734,2
ENSG00000148735,4
ENSG00000148737,2582
ENSG00000148773,1810
ENSG00000148795,12
ENSG00000148798,4
ENSG00000148803,964
ENSG00000148814,747
ENSG00000148824,752
ENSG00000148826,29
ENSG00000148832,670
ENSG00000148834,18438
ENSG00000148835,1024
ENSG00000148840,2336
ENSG00000148841,30826
ENSG00000148842,2675
ENSG00000148843,3433
ENSG00000148848,82
ENSG00000148908,18920
ENSG00000148925,5668
ENSG00000148926,22269
ENSG00000148935,61
ENSG00000148942,4
ENSG00000148943,2817
ENSG00000148948,0
ENSG00000148950,211
ENSG00000148965,0
ENSG00000148985,2474
ENSG00000149016,1656
ENSG00000149021,0
ENSG00000149043,1
ENSG00000149050,0
ENSG00000149054,44
ENSG00000149084,4187
ENSG00000149089,2233
ENSG00000149090,4
ENSG00000149091,48775
ENSG00000149100,13188
ENSG00000149115,570
ENSG00000149124,0
ENSG00000149131,1742
ENSG00000149133,4
ENSG00000149136,9369
ENSG00000149150,2162
ENSG00000149177,68049
ENSG00000149179,994
ENSG00000149182,20470
ENSG00000149187,26540
ENSG00000149196,2328
ENSG00000149201,39
ENSG00000149212,25220
ENSG00000149218,4343
ENSG00000149231,2786
ENSG00000149243,103
ENSG00000149256,23
ENSG00000149257,745
ENSG00000149260,1438
ENSG00000149262,4277
ENSG00000149269,34172
ENSG00000149273,181217
ENSG00000149289,310
ENSG00000149292,824
ENSG00000149294,1088
ENSG00000149295,0
ENSG00000149300,4
ENSG00000149305,11
ENSG00000149308,3126
ENSG00000149311,16306
ENSG00000149313,3163
ENSG00000149328,169
ENSG00000149346,1461
ENSG00000149357,38519
ENSG00000149380,39
ENSG00000149403,31
ENSG00000149418,9968
ENSG00000149428,7272
ENSG00000149435,0
ENSG00000149451,3
ENSG00000149452,0
ENSG00000149474,1229
ENSG00000149476,4049
ENSG00000149480,17736
ENSG00000149483,2664
ENSG00000149485,2016
ENSG00000149488,9
ENSG00000149489,800
ENSG00000149499,16361
ENSG00000149503,1614
ENSG00000149506,7
ENSG00000149507,0
ENSG00000149516,6134
ENSG00000149527,770
ENSG00000149532,24368
ENSG00000149534,119
ENSG00000149541,7267
ENSG00000149547,3188
ENSG00000149548,239
ENSG00000149554,367
ENSG00000149557,168
ENSG00000149564,2002
ENSG00000149571,34
ENSG00000149573,1031
ENSG00000149575,54
ENSG00000149577,14769
ENSG00000149582,294
ENSG00000149591,6702
ENSG00000149596,1
ENSG00000149599,12
ENSG00000149600,6189
ENSG00000149609,6
ENSG00000149633,2
ENSG00000149634,68
ENSG00000149635,0
ENSG00000149636,1500
ENSG00000149639,1555
ENSG00000149646,217
ENSG00000149651,4
ENSG00000149654,0
ENSG00000149657,10571
ENSG00000149658,7400
ENSG00000149679,1525
ENSG00000149716,3710
ENSG00000149735,6
ENSG00000149742,0
ENSG00000149743,1922
ENSG00000149761,6997
ENSG00000149781,81889
ENSG00000149782,3273
ENSG00000149792,6165
ENSG00000149798,7232
ENSG00000149806,60750
ENSG00000149809,1845
ENSG00000149823,25494
ENSG00000149922,163
ENSG00000149923,38603
ENSG00000149925,263642
ENSG00000149926,14
ENSG00000149927,387
ENSG00000149929,2116
ENSG00000149930,13801
ENSG00000149932,11436
ENSG00000149948,12
ENSG00000149968,0
ENSG00000149970,144
ENSG00000149972,4
ENSG00000150045,1123
ENSG00000150048,299
ENSG00000150051,0
ENSG00000150054,7730
ENSG00000150093,23523
ENSG00000150201,1
ENSG00000150244,4
ENSG00000150261,4
ENSG00000150269,4
ENSG00000150275,0
ENSG00000150281,88
ENSG00000150316,3887
ENSG00000150337,23984
ENSG00000150347,3355
ENSG00000150361,4
ENSG00000150394,1
ENSG00000150401,2221
ENSG00000150403,14439
ENSG00000150433,2024
ENSG00000150455,4049
ENSG00000150456,220
ENSG00000150457,4039
ENSG00000150459,18765
ENSG00000150471,1
ENSG00000150477,386
ENSG00000150510,16
ENSG00000150527,9395
ENSG00000150540,3140
ENSG00000150551,6
ENSG00000150556,17
ENSG00000150593,14312
ENSG00000150594,99
ENSG00000150625,33
ENSG00000150627,39
ENSG00000150628,0
ENSG00000150630,32
ENSG00000150636,91
ENSG00000150637,3351
ENSG00000150656,8
ENSG00000150667,29
ENSG00000150672,29
ENSG00000150676,0
ENSG00000150681,22287
ENSG00000150687,836
ENSG00000150712,4671
ENSG00000150722,1
ENSG00000150750,0
ENSG00000150753,22594
ENSG00000150756,874
ENSG00000150760,257
ENSG00000150764,278
ENSG00000150768,2043
ENSG00000150773,17
ENSG00000150776,3311
ENSG00000150779,2317
ENSG00000150782,2783
ENSG00000150783,9
ENSG00000150787,492
ENSG00000150867,55811
ENSG00000150873,20
ENSG00000150893,0
ENSG00000150907,5295
ENSG00000150938,278
ENSG00000150961,6302
ENSG00000150967,2743
ENSG00000150977,27067
ENSG00000150990,3396
ENSG00000150991,233550
ENSG00000150995,3205
ENSG00000151005,4
ENSG00000151006,161
ENSG00000151012,418
ENSG00000151014,519
ENSG00000151023,180
ENSG00000151025,0
ENSG00000151033,0
ENSG00000151062,3203
ENSG00000151065,1326
ENSG00000151067,26
ENSG00000151090,39
ENSG00000151092,7289
ENSG00000151093,569
ENSG00000151116,2725
ENSG00000151117,357
ENSG00000151131,826
ENSG00000151135,1288
ENSG00000151136,1087
ENSG00000151148,7890
ENSG00000151150,453
ENSG00000151151,8268
ENSG00000151164,58
ENSG00000151176,4979
ENSG00000151208,505
ENSG00000151224,4
ENSG00000151229,449
ENSG00000151233,2096
ENSG00000151239,3159
ENSG00000151240,225
ENSG00000151247,3430
ENSG00000151276,2
ENSG00000151287,375
ENSG00000151292,2493
ENSG00000151304,496
ENSG00000151320,86
ENSG00000151322,0
ENSG00000151327,5115
ENSG00000151332,638
ENSG00000151338,2
ENSG00000151348,3148
ENSG00000151353,2135
ENSG00000151360,0
ENSG00000151364,14
ENSG00000151365,1
ENSG00000151366,1774
ENSG00000151376,222
ENSG00000151379,4
ENSG00000151388,0
ENSG00000151413,295
ENSG00000151414,14302
ENSG00000151418,0
ENSG00000151422,560
ENSG00000151445,5456
ENSG00000151458,1566
ENSG00000151461,7888
ENSG00000151465,16994
ENSG00000151466,4893
ENSG00000151468,25
ENSG00000151470,1709
ENSG00000151474,1686
ENSG00000151475,4
ENSG00000151490,1060
ENSG00000151491,424
ENSG00000151498,4286
ENSG00000151500,3015
ENSG00000151502,14399
ENSG00000151503,2335
ENSG00000151532,5301
ENSG00000151552,1875
ENSG00000151553,10232
ENSG00000151572,0
ENSG00000151575,106
ENSG00000151576,3557
ENSG00000151577,5
ENSG00000151611,685
ENSG00000151612,384
ENSG00000151615,4
ENSG00000151617,0
ENSG00000151623,398
ENSG00000151632,8
ENSG00000151640,99
ENSG00000151650,2985
ENSG00000151651,130060
ENSG00000151655,5
ENSG00000151657,2936
ENSG00000151665,1725
ENSG00000151687,321
ENSG00000151689,1910
ENSG00000151690,2657
ENSG00000151692,2302
ENSG00000151693,226
ENSG00000151694,13161
ENSG00000151702,37177
ENSG00000151704,2
ENSG00000151715,1171
ENSG00000151718,417
ENSG00000151725,578
ENSG00000151726,286973
ENSG00000151729,436
ENSG00000151743,2100
ENSG00000151746,583
ENSG00000151748,1086
ENSG00000151773,90
ENSG00000151778,19
ENSG00000151779,3209
ENSG00000151789,58
ENSG00000151790,4
ENSG00000151806,1439
ENSG00000151812,0
ENSG00000151834,0
ENSG00000151835,828
ENSG00000151838,11
ENSG00000151846,31
ENSG00000151849,452
ENSG00000151876,667
ENSG00000151881,652
ENSG00000151882,539
ENSG00000151883,32387
ENSG00000151892,0
ENSG00000151893,16778
ENSG00000151914,176
ENSG00000151917,4
ENSG00000151923,13315
ENSG00000151929,945
ENSG00000151948,55124
ENSG00000151952,16
ENSG00000151962,0
ENSG00000151967,1
ENSG00000152034,4
ENSG00000152049,0
ENSG00000152056,358
ENSG00000152061,10939
ENSG00000152076,3
ENSG00000152078,1748
ENSG00000152082,14054
ENSG00000152086,0
ENSG00000152092,0
ENSG00000152093,0
ENSG00000152102,10662
ENSG00000152104,8
ENSG00000152127,7292
ENSG00000152128,56
ENSG00000152133,1583
ENSG00000152137,0
ENSG00000152147,1099
ENSG00000152154,9
ENSG00000152192,13
ENSG00000152193,1534
ENSG00000152207,899
ENSG00000152208,0
ENSG00000152213,11736
ENSG00000152214,4
ENSG00000152217,595
ENSG00000152219,2020
ENSG00000152223,7167
ENSG00000152229,14146
ENSG00000152234,44161
ENSG00000152240,994
ENSG00000152242,7383
ENSG00000152253,205
ENSG00000152254,0
ENSG00000152256,5003
ENSG00000152266,4
ENSG00000152270,6268
ENSG00000152284,121
ENSG00000152291,72127
ENSG00000152292,12
ENSG00000152315,493
ENSG00000152332,17322
ENSG00000152348,5666
ENSG00000152359,1132
